antecedents,consequents,support,confidence,lift,leverage,conviction,score
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'code'}),0.044302762792218404,0.3687074829931973,2.5484561282139975,0.02691860526180545,1.3548730784191034,0.2851766864637175
"frozenset({'CLASS_PROGRAMMING', 'CLASS_JAVA'})",frozenset({'develop'}),0.029916625796959292,0.3948220064724919,2.5262826502010807,0.018074472744695695,1.3941588227426152,0.24113961105155438
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'applic'}),0.03196011116560406,0.283744557329463,2.5063761114575094,0.019208588750630754,1.238093084878639,0.22133874265890063
"frozenset({'CLASS_REFERENCE', 'CLASS_LANGUAGE'})",frozenset({'word'}),0.02125224783390551,0.31137724550898205,2.4341145185667004,0.012521250310247646,1.2664086544270778,0.18461896234050068
frozenset({'CLASS_JAVA'}),frozenset({'develop'}),0.036128821317639365,0.3774551665243382,2.4151603071436996,0.02116963984600973,1.3552666308313897,0.2576034303235523
frozenset({'CLASS_PROGRAMMING'}),frozenset({'method'}),0.04152362269086153,0.16782292699041954,2.3735788309835755,0.024029523843655868,1.1167039280282993,0.22755462236184068
frozenset({'CLASS_ENGLISH'}),frozenset({'word'}),0.025993133889161354,0.2944444444444444,2.301746538871139,0.014700346672933219,1.2360158020953609,0.19927524191552387
frozenset({'CLASS_LANGUAGE'}),frozenset({'word'}),0.0349844695111983,0.2878278412911903,2.250022882016883,0.019435974519965676,1.2245323062108215,0.22903818516972635
frozenset({'CLASS_PROGRAMMING'}),frozenset({'applic'}),0.06302108876900442,0.2547076313181368,2.249886759239051,0.03501030622174449,1.189856421239726,0.2987015729775159
frozenset({'CLASS_WEB'}),frozenset({'browser'}),0.04740886055255844,0.178296956655395,2.2418139442159326,0.026261315871218018,1.120194889026742,0.24390648388919497
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'object'}),0.0238679091057708,0.19863945578231293,2.2335984393757506,0.013182054081426567,1.136900891029009,0.17564257462195443
frozenset({'CLASS_PROGRAMMING'}),frozenset({'object'}),0.047981036455778975,0.19392137429798478,2.180546041508774,0.0259768982525885,1.1302464644353147,0.2475756738131697
frozenset({'CLASS_PROGRAMMING'}),frozenset({'class'}),0.045692332842896845,0.18467129170796168,2.1640503666237576,0.024578067875864806,1.1218347173392749,0.2398007526290486
frozenset({'CLASS_WRITING'}),frozenset({'word'}),0.03204185058034984,0.27664079040225825,2.1625708816493465,0.01722529550128015,1.2055944050367429,0.21580426288175938
frozenset({'CLASS_JAVA'}),frozenset({'sourc'}),0.023540951446787643,0.24594363791631088,2.127916878548902,0.01247804213670171,1.172883768403634,0.1799562696060021
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'data'}),0.022396599640346574,0.18639455782312925,2.1252106434372444,0.011858067984904144,1.1212973275312017,0.1678076789314395
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'class'}),0.021742684322380253,0.18095238095238098,2.1204707170224415,0.011488977846814645,1.1167409925065868,0.16466793466406243
"frozenset({'CLASS_PROGRAMMING', 'CLASS_JAVA'})",frozenset({'project'}),0.020189635442210235,0.2664509169363538,2.105788448190796,0.010601950858055396,1.190741568819779,0.1691927516837136
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'data'}),0.020680071930684975,0.18359941944847602,2.0933413770108626,0.010801094637351866,1.1174583038163224,0.16069684476513257
"frozenset({'CLASS_PROGRAMMING', 'CLASS_DESIGN'})",frozenset({'develop'}),0.030243583455942455,0.3251318101933216,2.0803674507871843,0.015705967303325442,1.250191151027192,0.21741677254775146
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'applic'}),0.028200098087297697,0.23469387755102042,2.0731010093568116,0.01459724035869773,1.1587401231540515,0.1945858943462295
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'valu'}),0.020516593101193397,0.1707482993197279,2.070301976092717,0.010606641153065335,1.1064492599397877,0.15848352611715516
"frozenset({'CLASS_PROGRAMMING', 'CLASS_DESIGN'})",frozenset({'applic'}),0.021742684322380253,0.23374340949033393,2.064705322530502,0.011212036638606945,1.1573028167852262,0.17064893820471178
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'develop'}),0.036210560732385155,0.32148040638606673,2.0570038136648225,0.018607014986949087,1.2434633383426044,0.23661954248833997
frozenset({'CLASS_COMPUTER'}),frozenset({'instal'}),0.020680071930684975,0.16238767650834401,2.0544476053806418,0.010614070794163688,1.0995038636749415,0.15811489439580712
frozenset({'CLASS_COMPUTER'}),frozenset({'softwar'}),0.02493052149746608,0.19576379974326058,2.0522487798278064,0.012782617333742873,1.1248064967765445,0.17760021930477451
frozenset({'CLASS_JAVA'}),frozenset({'project'}),0.024767042667974498,0.2587532023911187,2.044952634401128,0.0126557388405254,1.178375931998834,0.18544748152311974
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'user'}),0.0341670753637404,0.3033381712626996,2.0401534839075683,0.01741976902956246,1.2219931815704865,0.22587735079164772
frozenset({'CLASS_PROGRAMMING'}),frozenset({'data'}),0.04413928396272683,0.17839444995044598,2.0339959931908256,0.022438511635499456,1.1103790717123845,0.23328343929834935
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'contain'}),0.02125224783390551,0.17687074829931973,2.027963200275424,0.0107726455260238,1.108919458979649,0.1616599500645633
frozenset({'CLASS_JAVA'}),frozenset({'download'}),0.026483570377636097,0.2766865926558497,2.024511826884967,0.013402110429641982,1.1935790070793861,0.19424034409956184
"frozenset({'CLASS_PROGRAMMING', 'CLASS_JAVA'})",frozenset({'exampl'}),0.02378616969102501,0.31391585760517793,2.0138681709185877,0.011974984612224446,1.2303489964559022,0.18975384105050264
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'exampl'}),0.037681870197809386,0.31360544217687075,2.0118767590937794,0.018952159231426617,1.229792582792144,0.23872510552387546
frozenset({'CLASS_PHILOSOPHY'}),frozenset({'world'}),0.022069641981363415,0.3114186851211073,2.00837964879896,0.011080862048962995,1.2270741479179452,0.18229235286669523
frozenset({'CLASS_JAVA'}),frozenset({'run'}),0.02337747261729606,0.2442356959863365,2.0040103988577065,0.0117121276517104,1.1619052764870341,0.177651755097864
"frozenset({'CLASS_PROGRAMMING', 'CLASS_JAVA'})",frozenset({'provid'}),0.020516593101193397,0.2707659115426106,1.985941344012169,0.01018567715392578,1.18433664837445,0.16963981534442035
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'script'}),0.026728788621873466,0.23730043541364293,1.9803093634723792,0.013231509300320497,1.154019300456823,0.1886699396415784
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'simpl'}),0.02149746607814288,0.19085631349782292,1.9737414533663278,0.010605732491923807,1.1163681895122832,0.16368206261540283
frozenset({'CLASS_JAVA'}),frozenset({'provid'}),0.025747915644923982,0.269000853970965,1.972995472110783,0.012697751055657125,1.1814769701108754,0.18958165027198767
frozenset({'CLASS_PROGRAMMING'}),frozenset({'develop'}),0.0759359162988393,0.3069045259332673,1.9637395241985314,0.03726687930940899,1.2173131560873733,0.3354485620800664
frozenset({'CLASS_JAVA'}),frozenset({'support'}),0.027546182769331372,0.2877882152006832,1.9625423772381039,0.013510214380155868,1.1981822095045886,0.19886281340730733
frozenset({'CLASS_PHILOSOPHY'}),frozenset({'think'}),0.02370443027627922,0.3344867358708189,1.9495525138845156,0.01154552195887886,1.244797080840423,0.19165198514026308
"frozenset({'CLASS_PROGRAMMING', 'CLASS_JAVA'})",frozenset({'support'}),0.021660944907634462,0.28586839266450914,1.949450343287405,0.01054963602909843,1.1949610984591996,0.17587028448555242
frozenset({'CLASS_COMPUTER'}),frozenset({'window'}),0.028527055746280856,0.22400513478818995,1.9381038323894737,0.013808001343963277,1.1397246389098814,0.19249897106486297
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'exampl'}),0.033921857119503025,0.3011611030478955,1.9320424408431849,0.016364345751016317,1.2078934640892356,0.22246845646078853
frozenset({'CLASS_PHILOSOPHY'}),frozenset({'peopl'}),0.026156612718652935,0.3690888119953864,1.9149416988768266,0.012497391273950673,1.2795120381087979,0.2069355603200471
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'user'}),0.03457577243746935,0.2823765020026702,1.8991721415616643,0.016370064971142392,1.1862989533553079,0.22058709068761911
"frozenset({'CLASS_PROGRAMMING', 'CLASS_DESIGN'})",frozenset({'user'}),0.026238352133398726,0.2820738137082601,1.897136358937248,0.012407848063518835,1.185798792177588,0.19207873274710824
frozenset({'CLASS_PROGRAMMING'}),frozenset({'exampl'}),0.07282981853849926,0.2943508424182359,1.888352494045463,0.03426190350772331,1.1962360147535054,0.3228282169329655
"frozenset({'CLASS_DESIGN', 'CLASS_WEB'})",frozenset({'imag'}),0.02713748569560242,0.2220735785953177,1.8685338105468479,0.012614074054653668,1.132691815979908,0.18659352380344238
"frozenset({'CLASS_PROGRAMMING', 'CLASS_DESIGN'})",frozenset({'exampl'}),0.026974006866110838,0.2899824253075571,1.8603277352976684,0.012474407492135603,1.1888761154192908,0.19525822363954295
frozenset({'CLASS_PROGRAMMING'}),frozenset({'releas'}),0.03784534902730097,0.1529567228278824,1.8564211776550728,0.01745916216258038,1.0833055342812046,0.2107449707057457
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'file'}),0.03114271701814615,0.2764876632801161,1.8534520945583233,0.014340169431628982,1.1759655294147933,0.20752615584023978
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'develop'}),0.03457577243746935,0.28775510204081634,1.8412112543762276,0.015796953681452643,1.1845844616417303,0.22026828846829957
frozenset({'CLASS_JAVA'}),frozenset({'exampl'}),0.027300964525094,0.2852263023057216,1.8298157222906126,0.01238090225187344,1.18096530244853,0.19513093846817872
frozenset({'CLASS_JAVA'}),frozenset({'user'}),0.025993133889161354,0.27156276686592656,1.8264424902901295,0.011761569507940483,1.1686882079251395,0.18842042712018198
frozenset({'CLASS_PROGRAMMING'}),frozenset({'contain'}),0.0392349190779794,0.15857284440039643,1.8181632412319118,0.01765549310113727,1.0848045946601153,0.21487599294275922
frozenset({'CLASS_PROGRAMMING'}),frozenset({'softwar'}),0.0426679744973026,0.1724479682854311,1.807822145676062,0.01906610934737311,1.0931156813396257,0.22579646473841805
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'support'}),0.029834886382213502,0.2648766328011611,1.8062991781992221,0.013317751932782378,1.16083847694537,0.20050905440038921
frozenset({'CLASS_JAVA'}),frozenset({'file'}),0.025747915644923982,0.269000853970965,1.8032638068387867,0.011469408225612222,1.1639214255048365,0.18676466001146314
frozenset({'CLASS_JAVA'}),frozenset({'featur'}),0.022723557299329736,0.23740392826643894,1.796165527774653,0.010072408533835429,1.1379908689842584,0.17154455484136172
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'file'}),0.03212358999509563,0.2673469387755102,1.792176684372379,0.014199246778709394,1.1612939508734732,0.2081393533381548
"frozenset({'CLASS_DESIGN', 'CLASS_WEB'})",frozenset({'user'}),0.032532287068824585,0.2662207357859532,1.7905137337027768,0.014363039630801353,1.1601799697750443,0.20925828474723948
frozenset({'CLASS_PROGRAMMING'}),frozenset({'file'}),0.06596370769985287,0.2666005946481665,1.7871735205072157,0.02905419279100855,1.1601121597320714,0.2979562557914618
"frozenset({'CLASS_REFERENCE', 'CLASS_INTERNET'})",frozenset({'site'}),0.025829655059669773,0.41909814323607425,1.784631633954101,0.011356273232160327,1.3171978235667798,0.2116948572204507
frozenset({'CLASS_PROGRAMMING'}),frozenset({'test'}),0.03784534902730097,0.1529567228278824,1.7838632479278487,0.016629962101614562,1.079349046938827,0.20997528036199584
frozenset({'CLASS_PROGRAMMING'}),frozenset({'sourc'}),0.05100539480137322,0.20614469772051536,1.783574421437613,0.02240810489391795,1.1140827113076122,0.25160860595472617
"frozenset({'CLASS_PROGRAMMING', 'CLASS_JAVA'})",frozenset({'file'}),0.020107896027464444,0.26537216828478966,1.7789386886554064,0.008804585713457611,1.1581722490725996,0.1642315039967976
frozenset({'CLASS_PHILOSOPHY'}),frozenset({'thing'}),0.022478339055092365,0.31718569780853517,1.7751371578177582,0.00981546455207322,1.2028418806251078,0.18033941220877134
frozenset({'CLASS_JAVA'}),frozenset({'base'}),0.02149746607814288,0.22459436379163109,1.769277171041091,0.009347043052284709,1.1259380227991753,0.1650851929320848
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'simpl'}),0.020516593101193397,0.1707482993197279,1.7657943312574398,0.0088976900738044,1.0892980642845964,0.1560268549773436
frozenset({'CLASS_INTERNET'}),frozenset({'servic'}),0.02296877554356711,0.16075514874141877,1.7466061187411344,0.009818257348817028,1.0818790459478032,0.16396367025424718
frozenset({'CLASS_PROGRAMMING'}),frozenset({'simpl'}),0.0417688409350989,0.16881400726792203,1.7457908410107845,0.017843385517475434,1.086763107480443,0.22210641329006192
frozenset({'CLASS_WEB'}),"frozenset({'site', 'page'})",0.04185058034984469,0.15739317553027973,1.7425774746040201,0.017834098466102486,1.0795995478417724,0.22085815324776786
"frozenset({'CLASS_WEB', 'CLASS_INTERNET'})",frozenset({'user'}),0.023622690861533433,0.25849731663685155,1.7385685386120076,0.010035253647011712,1.1480956491164551,0.1764585695884721
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'user'}),0.03089749877390878,0.2571428571428572,1.7294588863582818,0.013032084905083261,1.146002313854202,0.2014406695786347
frozenset({'CLASS_POLITICS'}),frozenset({'year'}),0.026156612718652935,0.2618657937806874,1.7261132118065354,0.011003138114702913,1.1492376848062922,0.18586628117842052
frozenset({'CLASS_CULTURE'}),frozenset({'live'}),0.03097923818865457,0.17441325356649795,1.7235636059228885,0.013005292764072099,1.0886882673777358,0.19161915007514643
"frozenset({'CLASS_DESIGN', 'CLASS_WEB'})",frozenset({'simpl'}),0.020353114271701816,0.1665551839464883,1.7224312091304632,0.008536610852690557,1.083817734487814,0.15462214315390058
frozenset({'CLASS_PROGRAMMING'}),frozenset({'run'}),0.051822788948831126,0.2094482986455236,1.718571754278562,0.02166822087809859,1.1107768550867774,0.25286412175099754
frozenset({'CLASS_WEB'}),frozenset({'user'}),0.06768023540951447,0.25453427605287426,1.7119144217871707,0.028145411385508065,1.1419921496454868,0.29709411474475733
frozenset({'CLASS_EDUCATION'}),frozenset({'learn'}),0.04871669118849109,0.2523285351397121,1.7083493629768887,0.020199871242716244,1.1399350083711157,0.2516048353877915
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'sourc'}),0.022233120810854993,0.1973875181422351,1.7078068578161982,0.00921459900957539,1.1019271286466052,0.16430587371086317
frozenset({'CLASS_PROGRAMMING'}),frozenset({'user'}),0.06261239169527547,0.25305583085563266,1.7019708821813138,0.025824223136816385,1.139731776141447,0.2851890217360033
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'sourc'}),0.023622690861533433,0.19659863945578232,1.700981439251797,0.009735007953056643,1.1008451204891576,0.1691963169178966
frozenset({'CLASS_COMPUTER'}),frozenset({'file'}),0.03220532940984142,0.25288831835686776,1.695252431111189,0.013207964286623897,1.1388197895898253,0.20437081565490173
"frozenset({'CLASS_WEB', 'CLASS_INTERNET'})",frozenset({'site'}),0.036374039561876736,0.39803220035778175,1.6949272325712155,0.014913507886604113,1.271102311270007,0.24242437008683615
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'page'}),0.047000163478829494,0.4172714078374456,1.6903637097626851,0.01919539980141478,1.2924489678337587,0.28019674658778376
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'creat'}),0.0358018636586562,0.31785195936139327,1.6899612650270686,0.014616843386559757,1.1902366616927365,0.2252092065276719
frozenset({'CLASS_INTERNET'}),"frozenset({'site', 'page'})",0.021742684322380253,0.15217391304347827,1.6847924454062564,0.008837424459859081,1.0729534756018326,0.15821128981878865
frozenset({'CLASS_POLITICS'}),frozenset({'peopl'}),0.032368808239333004,0.32405891980360063,1.6813133269199534,0.013116710655219778,1.194273411811088,0.2148657128472916
frozenset({'CLASS_WEB'}),"frozenset({'page', 'work'})",0.04062448912865784,0.15278204734091608,1.6808773086050066,0.01645586663569736,1.0730482846230485,0.21627843627966684
frozenset({'CLASS_PROGRAMMING'}),frozenset({'requir'}),0.04307667157103155,0.17409976874793526,1.6784370140758391,0.017411918464552954,1.0852069641981363,0.22523384026126264
frozenset({'CLASS_CULTURE'}),frozenset({'year'}),0.04503841752493052,0.2535664979291302,1.6714076161988032,0.01809201792232545,1.1364597701983536,0.2411824086014723
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'list'}),0.03531142717018146,0.29387755102040813,1.6706774903269854,0.014175434511735877,1.167073473811731,0.2193086863525039
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'content'}),0.027873140428314534,0.22763684913217624,1.6706114050888088,0.011188745515523419,1.1183086539644889,0.18670443617482785
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'site'}),0.047981036455778975,0.3918558077436582,1.6686265060688876,0.019226227466907428,1.2581928285731565,0.27560177989720624
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'provid'}),0.027300964525094,0.2272108843537415,1.6664855870405717,0.010918605903213318,1.1175864653344294,0.18465885098224236
frozenset({'CLASS_PROGRAMMING'}),frozenset({'project'}),0.05214974660781429,0.21076973901552692,1.6657344878010052,0.020842388208421957,1.1067332680376034,0.25273713971561446
frozenset({'CLASS_JAVA'}),frozenset({'version'}),0.024521824423737126,0.25619128949615716,1.664495080029733,0.009789534302880118,1.1375030570165734,0.17812667522229547
frozenset({'CLASS_COMPUTER'}),frozenset({'download'}),0.028854013405264018,0.22657252888318355,1.6578279416009973,0.01144930409785596,1.116241316459062,0.18960998681674412
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'code'}),0.02934444989373876,0.239652870493992,1.656448145549999,0.011629165553222704,1.1249088774171434,0.19269938575607676
"frozenset({'CLASS_DESIGN', 'CLASS_WEB'})",frozenset({'code'}),0.02926271047899297,0.23946488294314383,1.655148801088374,0.011582904010987959,1.12463082468815,0.19238325038865087
"frozenset({'CLASS_PROGRAMMING', 'CLASS_DESIGN'})",frozenset({'creat'}),0.02893575282000981,0.3110720562390158,1.6539137488170879,0.011440431289062237,1.1785232607020248,0.20047284404398022
frozenset({'CLASS_INTERNET'}),frozenset({'onlin'}),0.02738270393983979,0.1916475972540046,1.648816248105128,0.010775211157482228,1.0932936541405787,0.1809151733917112
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'function'}),0.024358345594245545,0.216255442670537,1.6483919536643925,0.009581310593500309,1.1085349572230394,0.17301082893174743
frozenset({'CLASS_HISTORY'}),frozenset({'year'}),0.02721922511034821,0.24869305451829724,1.6392838518194224,0.010614885916658292,1.1290879863860812,0.18627975804359675
frozenset({'CLASS_JAVA'}),frozenset({'gener'}),0.022723557299329736,0.23740392826643894,1.639051725965922,0.008859713383154156,1.1213770812200536,0.16904013683246924
frozenset({'CLASS_POLITICS'}),frozenset({'world'}),0.02533921857119503,0.2536824877250409,1.63603139421621,0.009850995875239648,1.1321459249316688,0.18021835305566014
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'set'}),0.027954879843060325,0.24818577648766327,1.635059121997885,0.010857712244067237,1.1282174243184542,0.18863471388704164
"frozenset({'CLASS_PROGRAMMING', 'CLASS_JAVA'})",frozenset({'avail'}),0.020107896027464444,0.26537216828478966,1.6314387471337268,0.007782642589177539,1.1398132884522731,0.16162816091297863
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'download'}),0.02509400032695766,0.2227866473149492,1.6301267005090243,0.00970010467509097,1.1108039968207872,0.1759634155899271
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'articl'}),0.02550269740068661,0.2082777036048064,1.6260813183798353,0.009819166009958552,1.1012880918767562,0.17587090653828882
"frozenset({'CLASS_REFERENCE', 'CLASS_PROGRAMMING'})",frozenset({'function'}),0.0255844368154324,0.21292517006802722,1.6230071841820841,0.009820836342939298,1.1038445218837678,0.1765614299144965
frozenset({'CLASS_JAVA'}),frozenset({'avail'}),0.02525747915644924,0.26387702818104186,1.6222470164657619,0.00968803818963806,1.1374982125429607,0.18077806125524762
"frozenset({'CLASS_PROGRAMMING', 'CLASS_WEB'})",frozenset({'add'}),0.021824423737126043,0.1937590711175617,1.6202655338703007,0.008354765041742691,1.0920001759862106,0.1613221869910366
"frozenset({'CLASS_REFERENCE', 'CLASS_DESIGN'})",frozenset({'imag'}),0.021007029589668137,0.19222139117427076,1.6173566022187265,0.008018533694050424,1.0908321677898267,0.1581030543566401
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'page'}),0.04879843060323688,0.3985313751668892,1.614447961520438,0.018572352236932644,1.2521799747687392,0.27661114961353933
frozenset({'CLASS_PROGRAMMING'}),frozenset({'support'}),0.05852542095798594,0.23653782623059133,1.6130455775390493,0.022242862192798703,1.11774953529498,0.2704062784293383
"frozenset({'CLASS_REFERENCE', 'CLASS_WEB'})",frozenset({'search'}),0.022723557299329736,0.1855807743658211,1.6045195714427247,0.00856133846213752,1.0858519792998282,0.16368496399172533
"frozenset({'CLASS_PROGRAMMING', 'CLASS_JAVA'})",frozenset({'creat'}),0.022805296714075527,0.30097087378640774,1.6002075923089578,0.008553835326388006,1.1614932428750477,0.17540200407570486
frozenset({'CLASS_CULTURE'}),frozenset({'world'}),0.04405754454798104,0.24804417855499314,1.5996692042392127,0.01651588504036153,1.1236568773462565,0.23585433270042105
frozenset({'CLASS_PROGRAMMING'}),frozenset({'function'}),0.05190452836357692,0.20977865873802445,1.5990231221189977,0.01944437963552479,1.0994492226007568,0.2504827375588078
"frozenset({'CLASS_DESIGN', 'CLASS_WEB'})",frozenset({'creat'}),0.03645577897662253,0.2983277591973244,1.5861546310387078,0.013472030568216008,1.1571180381044373,0.2209331349458831
